TIMESTAMP,ID,ORD_NUM,INVOICE_NO,INVOICE_DATE,SHIP_QTY,SHIP_DATE,TRANSPORT_TYPE,CURRENT_CURRENCY_RATE
"2024-01-27 11:59:00",1055,ORD17186410,IN0788001,2023-07-18,73,2023-07-26,Air,104.55
"2024-01-27 12:03:00",1056,ORD18186410,IN9688001,2023-07-18,101,2023-07-26,Air,104.55
"2024-01-27 12:12:00",1057,ORD19186410,IN3688001,2023-07-15,126,2023-07-25,Air,104.55
"2024-01-28 04:16:00",1058,ORD10286410,IN3788001,2023-07-18,394,2023-07-26,Air,104.55
"2024-01-28 04:22:00",1059,ORD11286410,IN1688001,2023-07-15,248,2023-07-25,Air,104.55
"2024-01-28 04:27:00",1060,ORD12286410,IN1788001,2023-07-18,229,2023-07-26,Air,104.55
"2024-01-28 04:30:00",1061,ORD13286410,IN9588001,2023-07-15,267,2023-07-25,Air,104.55
"2024-01-28 04:33:00",1062,ORD14286410,IN0688001,2023-07-15,154,2023-07-25,Air,104.55
"2024-01-28 04:39:00",1063,ORD15286410,IN8688001,2023-07-18,46,2023-07-26,Air,104.55
"2024-01-28 04:39:00",1064,ORD17689410,IN65801001,2024-01-01,3554,2024-01-03,Air,89.9
"2024-01-28 04:42:00",1065,ORD16286410,IN7588001,2023-07-15,38,2023-07-25,Air,104.55
"2024-01-28 04:47:00",1066,ORD17286410,IN8588001,2023-07-15,150,2023-07-25,Air,104.55
"2024-01-28 04:51:00",1067,ORD18286410,IN2688001,2023-07-15,216,2023-07-25,Air,104.55
"2024-01-28 04:54:00",1068,ORD19286410,IN5788001,2023-07-18,435,2023-07-26,Air,104.55
"2024-01-28 04:57:00",1069,ORD10386410,IN4788001,2023-07-18,702,2023-07-26,Air,104.55
"2024-01-28 05:02:00",1070,ORD11386410,IN7688001,2023-07-18,361,2023-07-26,Air,104.55
"2024-01-28 05:05:00",1071,ORD19386410,IN8989001,2023-11-02,2234,2023-11-04,Sea,99.85
"2024-01-28 05:09:00",1072,ORD15187410,IN3988001,2023-08-01,181,2023-08-06,Sea,103.45
"2024-01-28 05:09:00",1073,ORD17885410,IN11821001,2024-03-21,795,2024-03-27,Air,89.35
"2024-01-28 05:12:00",1074,ORD12287410,IN6789001,2023-10-12,763,2023-10-16,Sea,99.55
"2024-01-28 05:16:00",1075,ORD13287410,IN0889001,2023-10-12,601,2023-10-16,Sea,99.55
"2024-01-28 05:21:00",1076,ORD17287410,IN30801001,2023-10-19,1252,2023-10-23,Sea,99.4
"2024-01-28 05:24:00",1077,ORD19885410,IN04811001,2024-03-19,894,2024-03-20,Air,88.75
"2024-01-28 05:27:00",1078,ORD18287410,IN56801001,2023-12-20,863,2023-12-24,Sea,103.85
"2024-01-28 05:35:00",1079,ORD19287410,IN3889001,2023-10-12,1640,2023-10-16,Sea,99.55
"2024-01-28 05:40:00",1080,ORD19387410,IN02801001,2023-11-16,730,2023-11-21,Sea,101.4
"2024-01-28 05:43:00",1081,ORD10487410,IN91801001,2023-11-16,232,2023-11-21,Sea,101.4
"2024-01-28 05:47:00",1082,ORD11487410,IN81801001,2023-11-16,157,2023-11-21,Sea,101.4
"2024-01-28 05:50:00",1083,ORD12487410,IN50801001,2023-10-19,195,2023-10-23,Sea,99.4
"2024-01-28 05:54:00",1084,ORD13487410,IN60801001,2023-10-19,145,2023-10-23,Sea,99.4
"2024-01-28 05:58:00",1085,ORD14487410,IN2789001,2023-10-12,167,2023-10-16,Sea,99.55
"2024-01-28 06:01:00",1086,ORD15487410,IN9689001,2023-10-12,107,2023-10-16,Sea,99.55
"2024-01-28 06:05:00",1087,ORD16487410,IN14801001,2023-12-06,180,2023-12-10,Sea,103
"2024-01-28 06:09:00",1088,ORD17487410,IN7989001,2023-11-02,155,2023-11-04,Sea,99.85
"2024-01-28 06:20:00",1089,ORD17889310,IN8287001,2023-04-24,3515,2023-04-26,Air,88.55
"2024-01-28 06:22:00",1090,ORD18487410,IN5989001,2023-11-02,138,2023-11-04,Sea,99.85
"2024-01-28 06:25:00",1091,ORD19487410,IN00801001,2023-10-19,190,2023-10-25,Sea,99.4
"2024-01-28 06:30:00",1092,ORD10587410,IN9989001,2023-10-19,120,2023-10-25,Sea,99.4
"2024-01-28 06:34:00",1093,ORD11587410,IN6889001,2023-10-12,825,2023-10-18,Sea,99.55
"2024-01-28 06:38:00",1094,ORD15382410,IN0987001,2023-06-14,1883,2023-07-01,Air,87.3
"2024-01-28 06:48:00",1095,ORD13587410,IN10801001,2023-10-22,1167,2023-10-23,Sea,99.4
"2024-01-28 06:52:00",1096,ORD14587410,IN62801001,2023-11-27,467,2023-11-27,Sea,101.4
"2024-01-28 06:56:00",1097,ORD15587410,IN72801001,2023-11-27,437,2023-11-27,Sea,101.4
"2024-01-28 06:59:00",1098,ORD16587410,IN8889001,2023-10-12,2211,2023-10-16,Sea,99.55
"2024-01-28 07:03:00",1099,ORD17587410,IN44801001,2023-12-06,503,2023-12-10,Sea,103
"2024-01-28 07:07:00",1100,ORD18587410,IN23801001,2023-12-01,301,2023-12-02,Sea,101.4
"2024-01-28 07:10:00",1101,ORD19587410,IN13801001,2023-12-01,245,2023-12-02,Sea,101.4
"2024-01-28 07:14:00",1102,ORD11687410,IN03801001,2023-12-01,399,2023-12-02,Sea,101.4
"2024-01-28 07:14:00",1103,ORD16683410,IN52801001,2023-12-01,1455,2023-12-12,Air,88.25
"2024-01-28 07:18:00",1104,ORD13787410,IN82801001,2023-11-27,601,2023-11-27,Sea,101.4
"2024-01-28 07:22:00",1105,ORD15787410,IN0489001,2023-09-05,92,2023-09-06,Sea,103.9
"2024-01-28 07:25:00",1106,ORD16787410,IN4489001,2023-09-05,349,2023-09-06,Sea,103.9
"2024-01-28 08:33:00",1107,ORD17787410,IN8489001,2023-09-05,433,2023-09-06,Sea,103.9
"2024-01-28 08:38:00",1108,ORD18787410,IN1489001,2023-09-05,215,2023-09-06,Sea,103.9
"2024-01-28 08:42:00",1109,ORD19787410,IN7489001,2023-09-05,168,2023-09-06,Sea,103.9
"2024-01-28 08:47:00",1110,ORD10887410,IN6489001,2023-09-05,125,2023-09-06,Sea,103.9
"2024-01-28 08:57:00",1111,ORD11887410,IN2489001,2023-09-05,88,2023-09-06,Sea,103.9
"2024-01-28 09:01:00",1112,ORD12887410,IN5489001,2023-09-05,75,2023-09-06,Sea,103.9
"2024-01-28 09:05:00",1113,ORD15887410,IN0589001,2023-09-15,134,2023-09-15,Sea,102.7
"2024-01-28 09:08:00",1114,ORD14482310,IN7986001,2023-04-06,364,2023-04-24,Air,81.4
"2024-01-28 09:10:00",1115,ORD16887410,IN3489001,2023-09-05,514,2023-09-06,Sea,103.9
"2024-01-28 09:13:00",1116,ORD17887410,IN1589001,2023-09-15,50,2023-09-15,Sea,102.7
"2024-01-28 09:20:00",1117,ORD17288410,IN2989001,2023-10-19,1113,2023-10-25,Sea,99.4
"2024-01-28 09:23:00",1118,ORD18288410,IN3989001,2023-10-19,1253,2023-10-23,Sea,99.4
"2024-01-28 09:28:00",1119,ORD19288410,IN92801001,2023-11-27,514,2023-11-27,Sea,101.4
"2024-01-28 09:29:00",1120,ORD13782310,IN7986001,2023-04-06,350,2023-04-24,Air,81.4
"2024-01-28 09:35:00",1121,ORD12389410,IN12801001,2023-11-16,886,2023-11-23,Sea,101.4
"2024-01-28 09:40:00",1122,ORD13389410,IN43801001,2023-12-01,1619,2023-12-02,Sea,101.4
"2024-01-28 09:46:00",1123,ORD14389410,IN33801001,2023-12-01,218,2023-12-02,Sea,101.4
"2024-01-28 09:53:00",1124,ORD15389410,IN66801001,2023-12-20,2088,2023-12-25,Sea,103.85
"2024-01-28 10:02:00",1125,ORD12083310,IN7986001,2023-04-06,471,2023-04-24,Air,81.4
"2024-01-28 10:06:00",1126,ORD12889410,IN22801001,2023-11-16,579,2023-11-23,Sea,101.4
"2024-01-28 10:12:00",1127,ORD16080510,IN36801001,2023-12-20,995,2023-12-24,Sea,103.85
"2024-01-28 10:16:00",1128,ORD17080510,IN16801001,2023-12-20,736,2023-12-25,Sea,103.85
"2024-01-28 10:23:00",1129,ORD12880510,IN74801001,2023-12-06,1266,2023-12-10,Sea,103
"2024-01-28 10:27:00",1130,ORD14880510,IN64801001,2023-12-06,302,2023-12-10,Sea,103
"2024-01-28 10:54:00",1131,ORD15880510,IN54801001,2023-12-06,210,2023-12-10,Sea,103
"2024-01-28 10:58:00",1132,ORD17880510,IN07801001,2024-01-01,334,2024-01-01,Sea,103.85
"2024-01-28 10:59:00",1133,ORD15985310,#VALUE!,2023-08-07,435,2023-08-19,Air,82.2
"2024-01-28 11:04:00",1134,ORD11582510,IN15801001,2023-12-12,439,2023-12-17,Sea,103
"2024-01-28 11:07:00",1135,ORD12582510,IN84801001,2023-12-20,328,2023-12-24,Sea,103.85
"2024-01-28 11:16:00",1136,ORD15686310,IN5988001,2023-08-07,350,2023-08-19,Air,82.2
"2024-01-28 11:21:00",1137,ORD18089310,IN1488001,2023-09-01,27,2023-09-14,Air,89.9
"2024-01-28 11:26:00",1138,ORD19089310,IN1488001,2023-09-01,121,2023-09-14,Air,89.9
"2024-01-28 11:30:00",1139,ORD11189310,IN1488001,2023-09-01,82,2023-09-14,Air,89.9
"2024-01-28 11:34:00",1140,ORD11786310,IN7788001,2023-08-01,205,2023-08-02,Air,81.2
"2024-01-28 11:34:00",1141,ORD12189310,IN1488001,2023-09-01,153,2023-09-14,Air,89.9
"2024-01-28 11:40:00",1142,ORD13189310,IN1488001,2023-09-01,104,2023-09-14,Air,89.9
"2024-01-28 11:43:00",1143,ORD15189310,IN1488001,2023-09-01,103,2023-09-14,Air,89.9
"2024-01-28 11:47:00",1144,ORD16189310,IN1488001,2023-09-01,102,2023-09-14,Air,89.9
"2024-01-28 11:50:00",1145,ORD18189310,IN1488001,2023-09-01,78,2023-09-14,Air,89.9
"2024-01-28 11:53:00",1146,ORD19189310,IN1488001,2023-09-01,66,2023-09-14,Air,89.9
"2024-01-28 11:54:00",1147,ORD12786310,IN7788001,2023-08-01,434,2023-08-02,Air,81.2
"2024-01-28 11:57:00",1148,ORD10289310,IN1488001,2023-09-01,41,2023-09-14,Air,89.9
"2024-01-28 12:00:00",1149,ORD11289310,IN1488001,2023-09-01,53,2023-09-14,Air,89.9
"2024-01-28 12:03:00",1150,ORD12289310,IN1488001,2023-09-01,42,2023-09-14,Air,89.8
"2024-01-28 12:09:00",1151,ORD10381410,IN1488001,2023-09-01,92,2023-09-14,Air,89.9
"2024-01-28 12:32:00",1152,ORD13786310,#VALUE!,2023-08-01,325,2023-08-02,Air,81.2
"2024-01-29 04:09:00",1153,ORD11381410,IN1488001,2023-09-01,91,2023-09-14,Air,89.9
"2024-01-29 04:14:00",1154,ORD12381410,IN1488001,2023-09-01,92,2023-09-14,Air,89.9
"2024-01-29 04:17:00",1155,ORD13381410,IN1488001,2023-09-01,104,2023-09-14,Air,89.9
"2024-01-29 04:32:00",1156,ORD14786310,IN7788001,2023-08-01,510,2023-08-02,Air,81.2
"2024-01-29 04:41:00",1157,ORD17381410,IN1488001,2023-09-01,31,2023-09-14,Air,89.9
"2024-01-29 04:47:00",1158,ORD15786310,IN7788001,2023-08-01,534,2023-08-02,Air,81.2
"2024-01-29 04:57:00",1159,ORD12784310,IN8787001,2023-06-05,155,2023-06-06,Sea,81.7
"2024-01-29 04:59:00",1160,ORD15786310,IN3589001,2023-09-21,854,2023-09-26,Air,82.3
"2024-01-29 05:10:00",1161,ORD19287310,IN3589001,2023-09-21,854,2023-09-26,Air,82.3
"2024-01-29 05:12:00",1162,ORD19085310,IN8787001,2023-06-05,162,2023-06-06,Sea,81.7
"2024-01-29 05:17:00",1163,ORD17885310,IN5987001,2023-07-01,195,2023-07-02,Sea,81.35
"2024-01-29 05:19:00",1164,ORD10387310,IN1689001,2023-10-04,148,2023-10-04,Air,82.3
"2024-01-29 05:20:00",1165,ORD15586310,IN5987001,2023-07-01,101,2023-07-02,Sea,81.35
"2024-01-29 05:23:00",1166,ORD15287310,IN8787001,2023-06-05,186,2023-06-06,Sea,81.7
"2024-01-29 05:28:00",1167,ORD15481410,IN85801001,2023-12-14,87,2023-12-29,Sea,82.7
"2024-01-29 05:31:00",1168,ORD17481410,IN82811001,2024-02-08,233,2024-02-09,Air,82.2
"2024-01-29 05:33:00",1169,ORD16388310,IN3589001,2023-09-21,471,2023-09-26,Air,82.3
"2024-01-29 05:34:00",1170,ORD18481410,IN75801001,2024-01-01,134,2024-01-02,Air,82.7
"2024-01-29 05:38:00",1171,ORD16384410,IN5987001,2023-07-01,88,2023-07-02,Sea,81.35
"2024-01-29 05:40:00",1172,ORD17384410,IN5987001,2023-07-01,100,2023-07-02,Sea,81.35
"2024-01-29 05:45:00",1173,ORD18384410,IN5987001,2023-07-01,58,2023-07-02,Sea,81.35
"2024-01-29 05:47:00",1174,ORD17388310,IN3589001,2023-09-21,363,2023-09-26,Air,82.3
"2024-01-29 05:49:00",1175,ORD19384410,IN4988001,2023-08-01,120,2023-08-09,Air,81.9
"2024-01-29 05:53:00",1176,ORD10484410,IN4988001,2023-08-01,129,2023-08-09,Air,81.9
"2024-01-29 05:56:00",1177,ORD11484410,IN4988001,2023-08-01,177,2023-08-09,Air,81.9
"2024-01-29 05:59:00",1178,ORD12484410,IN5987001,2023-07-01,163,2023-07-02,Sea,81.35
"2024-01-29 06:02:00",1179,ORD13484410,IN5987001,2023-07-01,69,2023-07-02,Sea,81.35
"2024-01-29 06:03:00",1180,ORD16489310,IN51801001,2023-10-30,132,2023-11-01,Air,82.45
"2024-01-29 06:05:00",1181,ORD14484410,IN5987001,2023-07-01,55,2023-07-02,Sea,81.35
"2024-01-29 06:10:00",1182,ORD13085410,IN75801001,2024-01-01,111,2024-01-02,Air,82.7
"2024-01-29 06:12:00",1183,ORD19685410,IN75801001,2024-01-01,75,2024-01-02,Air,82.7
"2024-01-29 06:12:00",1184,ORD17489310,IN51801001,2023-10-30,179,2023-11-01,Air,82.45
"2024-01-29 06:15:00",1185,ORD10785410,IN75801001,2024-01-01,57,2024-01-02,Air,82.7
"2024-01-29 06:17:00",1186,ORD12785410,IN75801001,2024-01-01,113,2024-01-02,Air,82.7
"2024-01-29 06:21:00",1187,ORD13486410,IN85801001,2023-12-14,61,2023-12-29,Sea,82.7
"2024-01-29 06:24:00",1188,ORD19688410,IN75801001,2024-01-01,172,2024-01-02,Air,82.7
"2024-01-29 06:38:00",1189,ORD13589310,IN51801001,2023-10-30,326,2023-11-01,Air,82.45
"2024-01-29 06:54:00",1190,ORD18884310,IN1887001,2023-06-08,157,2023-06-13,Sea,86.7
"2024-01-29 07:02:00",1191,ORD19884310,IN1887001,2023-06-08,242,2023-06-13,Sea,86.7
"2024-01-29 07:07:00",1192,ORD13884310,IN1988001,2023-07-25,140,2023-07-31,Air,90.55
"2024-01-29 07:08:00",1193,ORD14589310,IN51801001,2023-10-30,207,2023-11-01,Air,82.45
"2024-01-29 07:13:00",1194,ORD14884310,IN1988001,2023-07-25,190,2023-07-31,Air,90.55
"2024-01-29 07:16:00",1195,ORD13385310,IN1988001,2023-07-25,209,2023-07-31,Air,90.55
"2024-01-29 07:19:00",1196,ORD18689310,IN1689001,2023-10-03,518,2023-10-04,Air,82.3
"2024-01-29 07:19:00",1197,ORD12788310,IN1988001,2023-07-25,76,2023-07-31,Air,90.55
"2024-01-29 07:27:00",1198,ORD13383410,IN96801001,2023-12-20,102,2023-12-29,Air,89.9
"2024-01-29 08:07:00",1199,ORD10789310,IN2689001,2023-10-03,215,2023-10-05,Air,82.3
"2024-01-29 08:09:00",1200,ORD14383410,IN96801001,2023-12-20,113,2023-12-29,Air,89.9
"2024-01-29 08:16:00",1201,ORD19889310,IN9289001,2023-09-01,230,2023-09-05,Air,82.2
"2024-01-29 08:18:00",1202,ORD11789310,IN5988001,2023-08-07,234,2023-08-19,Air,82.2
"2024-01-29 08:19:00",1203,ORD15480410,IN9289001,2023-09-01,307,2023-09-05,Air,82.2
"2024-01-29 08:22:00",1204,ORD16480410,IN9289001,2023-09-01,197,2023-09-05,Air,82.2
"2024-01-29 08:28:00",1205,ORD17480410,IN9289001,2023-09-01,589,2023-09-05,Air,82.2
"2024-01-29 08:33:00",1206,ORD18480410,IN9289001,2023-09-01,484,2023-09-05,Air,82.2
"2024-01-29 08:36:00",1207,ORD14889310,IN7788001,2023-08-01,90,2023-08-02,Air,81.2
"2024-01-29 08:36:00",1208,ORD19182410,IN9289001,2023-09-01,354,2023-09-05,Air,82.2
"2024-01-29 08:40:00",1209,ORD10282410,IN9289001,2023-09-01,480,2023-09-05,Air,82.2
"2024-01-29 08:43:00",1210,ORD10782410,IN04801001,2023-12-04,110,2023-12-15,Air,82.35
"2024-01-29 08:45:00",1211,ORD12782410,IN04801001,2023-12-04,281,2023-12-15,Air,82.35
"2024-01-29 08:48:00",1212,ORD12285410,IN93801001,2023-12-04,226,2023-12-15,Air,82.35
"2024-01-29 08:51:00",1213,ORD13285410,IN93801001,2023-12-04,247,2023-12-15,Air,82.35
"2024-01-29 08:53:00",1214,ORD15285410,IN93801001,2023-12-04,367,2023-12-15,Air,82.35
"2024-01-29 08:58:00",1215,ORD16285410,IN93801001,2023-12-04,351,2023-12-15,Air,82.35
"2024-01-29 09:00:00",1216,ORD18582410,IN0488001,2023-07-06,608,2023-07-15,Air,81.55
"2024-01-29 09:57:00",1217,ORD15982410,IN7788001,2023-08-01,92,2023-08-02,Air,81.2
"2024-01-29 10:11:00",1218,ORD12084410,IN7788001,2023-08-01,71,2023-08-02,Air,81.2
"2024-01-29 10:23:00",1219,ORD17184410,IN0488001,2023-07-06,608,2023-07-15,Air,81.55
"2024-01-29 10:53:00",1220,ORD17185410,IN3689001,2023-10-11,217,2023-10-11,Air,82.4
"2024-01-29 11:04:00",1221,ORD17285410,IN21801001,2023-10-25,331,2023-10-25,Air,82.45
"2024-01-29 11:15:00",1222,ORD13482310,IN7986001,2023-04-06,416,2023-04-24,Air,81.4
"2024-02-07 05:16:00",1223,ORD191865105,IN48810010,2024-05-12,253,2024-05-13,Air,82.6
"2024-02-07 05:17:00",1224,ORD158806105,IN48810010,2024-05-12,371,2024-05-13,Air,82.6
"2024-02-07 05:18:00",1225,ORD105894105,IN48810010,2024-05-12,237,2024-05-13,Air,82.6
"2024-02-07 05:18:00",1226,ORD171875105,IN48810010,2024-05-12,265,2024-05-13,Air,82.6
"2024-02-07 06:34:00",1227,ORD150875105,IN45810010,2024-05-12,3704,2024-05-12,Sea,104.35
"2024-02-07 06:43:00",1228,ORD110846105,IN65810010,2024-05-12,180,2024-05-12,Sea,104.35
"2024-02-07 06:44:00",1229,ORD100846105,IN85810010,2024-05-12,270,2024-05-12,Sea,104.35
"2024-02-07 06:44:00",1230,ORD194806105,IN46810010,2024-05-12,494,2024-05-12,Sea,104.35
"2024-02-07 06:45:00",1231,ORD168816105,IN26810010,2024-04-27,1690,2024-05-14,Sea,104.35
"2024-02-07 06:46:00",1232,ORD184806105,IN25810010,2024-05-10,3753,2024-05-11,Sea,104.35
"2024-02-07 06:47:00",1233,ORD140846105,IN55810010,2024-05-10,1321,2024-05-11,Sea,104.35
"2024-02-07 06:48:00",1234,ORD150846105,IN75810010,2024-05-11,91,2024-05-11,Sea,104.35
"2024-02-07 06:48:00",1235,ORD152805105,IN95810010,2024-05-10,1991,2024-05-11,Sea,104.35
"2024-02-07 06:49:00",1236,ORD140826105,IN06810010,2024-05-10,1055,2024-05-11,Sea,104.35
"2024-02-07 06:50:00",1237,ORD103836105,IN36810010,2024-05-10,801,2024-05-11,Sea,104.35
"2024-02-09 14:04:00",1238,ORD118896105-S(1),IN38820010,2024-05-18,73,2024-05-18,Air,91.05
"2024-02-09 14:05:00",1239,ORD182816105-S(1),IN38820010,2024-05-18,72,2024-05-18,Air,94.05
"2024-02-09 14:06:00",1240,ORD172816105-S(1),IN38820010,2024-05-18,7,2024-05-18,Air,91.05
"2024-02-09 14:07:00",1241,ORD143816105-S(1),IN38820010,2024-05-18,16,2024-05-18,Air,91.05
"2024-02-09 14:07:00",1242,ORD113816105-S(1),IN38820010,2024-05-18,7,2024-05-18,Air,91.05
"2024-02-09 14:22:00",1243,ORD136806105-S(1),IN67820010,2024-05-18,10,2024-05-18,Air,91.05
"2024-02-09 14:23:00",1244,ORD112856105-S(1),IN67820010,2024-05-18,10,2024-05-18,Air,91.05
"2024-02-09 14:24:00",1245,ORD137885105-S(1),IN14820010,2024-05-18,4,2024-05-18,Air,91.05
"2024-02-09 14:25:00",1246,ORD192806105-S(1),IN14820010,2024-05-18,4,2024-05-18,Air,91.05
"2024-02-09 14:25:00",1247,ORD160896105-S(1),IN14820010,2024-05-18,22,2024-05-18,Air,91.05
"2024-02-09 14:26:00",1248,ORD180896105-S(1),IN14820010,2024-05-18,23,2024-05-18,Air,91.05
"2024-02-09 14:26:00",1249,ORD131896105-S(1),IN14820010,2024-05-18,30,2024-05-18,Air,91.05
"2024-02-09 14:27:00",1250,ORD171896105-S(1),IN14820010,2024-05-18,14,2024-05-18,Air,91.05
"2024-02-17 04:31:00",1251,ORD146816105-S(1),IN00830010,2024-05-26,9,2024-05-26,Air,89.55
"2024-02-17 11:32:00",1252,ORD140875105,IN77810010,2024-05-26,2553,2024-05-26,Sea,104.8
"2024-02-18 06:03:00",1253,ORD13082610,IN8181001,2024-05-27,3910,2024-05-27,Sea,104.25
"2024-02-18 06:05:00",1254,ORD19380510,IN4081001,2024-05-27,2661,2024-05-27,Sea,104.25
"2024-02-18 06:16:00",1255,ORD17180510,IN2181001,2024-05-27,3229,2024-05-27,Sea,104.25
"2024-02-18 06:17:00",1256,ORD16180510,IN3181001,2024-05-27,3512,2024-05-27,Sea,104.25
"2024-02-18 06:18:00",1257,ORD16087510,IN0281001,2024-05-27,2723,2024-05-27,Sea,104.25
"2024-02-18 06:20:00",1258,ORD16280510,IN1281001,2024-05-27,2620,2024-05-27,Sea,104.25
"2024-02-18 13:03:00",1259,ORD11684610,IN5281001,2024-05-28,134,2024-05-28,Air,89.35
"2024-02-18 13:04:00",1260,ORD12684610,IN5281001,2024-05-28,289,2024-05-28,Air,89.35
"2024-02-19 05:22:00",1261,ORD193826105,IN37810010,2024-05-28,2388,2024-05-28,Sea,104.8
"2024-02-20 04:35:00",1262,ORD18885410,IN10821001,2024-04-01,813,2024-04-01,Air,88.95
"2024-02-20 04:38:00",1263,ORD10985410,IN41821001,2024-04-01,1098,2024-04-05,Air,88.95
"2024-02-20 11:30:00",1264,ORD157826105,IN86810010,2024-05-30,25,2024-05-30,Air,88.6
"2024-02-20 11:31:00",1265,ORD177826105,IN86810010,2024-05-30,50,2024-05-30,Air,88.6
"2024-02-20 11:31:00",1266,ORD167826105,IN86810010,2024-05-30,38,2024-05-30,Air,88.6
"2024-02-20 11:32:00",1267,ORD187826105,IN86810010,2024-05-30,8,2024-05-30,Air,88.6
"2024-02-20 11:32:00",1268,ORD108826105,IN86810010,2024-05-30,15,2024-05-30,Air,88.6
"2024-02-20 11:34:00",1269,ORD197855105,IN40820010,2024-05-30,39,2024-05-30,Air,88.6
"2024-02-20 11:35:00",1270,ORD109826105,IN40820010,2024-05-30,21,2024-05-30,Air,88.6
"2024-02-20 11:36:00",1271,ORD119826105,IN40820010,2024-05-30,19,2024-05-30,Air,88.6
"2024-02-20 11:36:00",1272,ORD129826105,IN40820010,2024-05-30,14,2024-05-30,Air,88.6
"2024-02-20 11:37:00",1273,ORD139826105,IN40820010,2024-05-30,10,2024-05-30,Air,88.6
"2024-02-20 11:38:00",1274,ORD146825105,IN40820010,2024-05-30,152,2024-05-30,Air,88.6
"2024-02-20 11:38:00",1275,ORD149826105,IN40820010,2024-05-30,20,2024-05-30,Air,88.6
"2024-02-20 11:39:00",1276,ORD159826105,IN40820010,2024-05-30,19,2024-05-30,Air,88.6
"2024-02-20 11:41:00",1277,ORD165825105,IN40820010,2024-05-30,5,2024-05-30,Air,88.6
"2024-02-20 11:42:00",1278,ORD105845105,IN40820010,2024-05-30,38,2024-05-30,Air,88.6
"2024-02-20 11:42:00",1279,ORD156825105,IN40820010,2024-05-30,22,2024-05-30,Air,88.6
"2024-02-20 11:43:00",1280,ORD182836105,IN40820010,2024-05-30,97,2024-05-30,Air,88.6
"2024-02-20 11:43:00",1281,ORD169826105,IN40820010,2024-05-30,61,2024-05-30,Air,88.6
"2024-02-20 11:44:00",1282,ORD179826105,IN40820010,2024-05-30,34,2024-05-30,Air,88.6
"2024-02-20 11:45:00",1283,ORD145845105,IN40820010,2024-05-30,5,2024-05-30,Air,88.6
"2024-02-20 11:45:00",1284,ORD189826105,IN40820010,2024-05-30,77,2024-05-30,Air,88.6
"2024-02-20 11:46:00",1285,ORD115845105,IN40820010,2024-05-30,47,2024-05-30,Air,88.6
"2024-02-20 11:46:00",1286,ORD199826105,IN40820010,2024-05-30,22,2024-05-30,Air,88.6
"2024-02-21 04:34:00",1287,ORD15986510,IN1080001,2024-04-01,1828,2024-05-01,Sea,104.65
"2024-02-21 04:39:00",1288,ORD12784410,IN2080001,2024-04-01,2577,2024-04-01,Sea,104.65
"2024-02-21 04:40:00",1289,ORD14288410,IN3080001,2024-04-01,1299,2024-04-01,Sea,104.65
"2024-02-21 04:41:00",1290,ORD13986510,IN4080001,2024-04-01,1578,2024-04-01,Sea,104.65
"2024-02-21 04:44:00",1291,ORD19482510,IN7080001,2024-04-01,696,2024-04-09,Sea,103.9
"2024-02-21 04:53:00",1292,ORD10582510,IN8080001,2024-04-01,1046,2024-04-13,Sea,103.9
"2024-02-21 04:54:00",1293,ORD19984410,IN9080001,2024-04-01,406,2024-04-08,Sea,103.9
"2024-02-21 04:55:00",1294,ORD17984510,IN0180001,2024-04-01,436,2024-04-01,Sea,104.65
"2024-02-21 04:56:00",1295,ORD11085510,IN1180001,2024-04-01,389,2024-04-02,Sea,104.65
"2024-02-21 04:57:00",1296,ORD16086510,IN2180001,2024-04-01,2281,2024-04-03,Sea,104.65
"2024-02-21 05:02:00",1297,ORD18881610,IN3180001,2024-04-01,568,2024-04-01,Sea,104.65
"2024-02-21 05:04:00",1298,ORD13184510,IN5180001,2024-04-01,307,2024-04-03,Sea,104.65
"2024-02-21 05:37:00",1299,ORD14184510,IN4280001,2024-04-06,3185,2024-04-15,Sea,103.9
"2024-02-21 05:38:00",1300,ORD10086510,IN5280001,2024-04-08,1011,2024-04-08,Sea,103.9
"2024-02-21 05:42:00",1301,ORD11184510,IN6280001,2024-04-04,2343,2024-04-13,Sea,103.9
"2024-02-21 05:43:00",1302,ORD16482510,IN7280001,2024-04-12,289,2024-04-13,Sea,103.9
"2024-02-21 05:44:00",1303,ORD14085510,IN8280001,2024-04-04,1066,2024-04-15,Sea,103.9
"2024-02-21 05:45:00",1304,ORD10385410,IN9280001,2024-04-12,1563,2024-04-13,Sea,103.9
"2024-02-21 05:46:00",1305,ORD11984510,IN0380001,2024-04-12,1534,2024-04-13,Sea,103.9
"2024-02-21 05:47:00",1306,ORD14688410,IN1380001,2024-04-12,1235,2024-04-15,Sea,103.9
"2024-02-21 05:48:00",1307,ORD16280610,IN2480001,2024-04-15,2038,2024-04-17,Sea,103.9
"2024-02-21 06:19:00",1308,ORD16281610,IN5480001,2024-04-16,479,2024-04-20,Sea,102.45
"2024-02-21 06:24:00",1309,ORD12985410,IN6480001,2024-04-15,548,2024-04-20,Sea,103.9
"2024-02-21 06:27:00",1310,ORD10588410,IN7480001,2024-04-26,1393,2024-05-01,Sea,102.45
"2024-02-21 07:09:00",1311,ORD10988510,IN9480001,2024-04-16,2019,2024-04-20,Sea,102.45
"2024-02-21 07:12:00",1312,ORD13084510,IN0580001,2024-04-16,1216,2024-04-23,Sea,102.45
