ID,TIMESTAMP,ORD_NUM,BuyerId,Product
887,"2022-12-05 11:35:00",ORD184875105,1,Overalls
888,"2022-12-05 11:36:00",ORD194875105,3,Swimwear
889,"2022-12-05 11:36:00",ORD105875105,3,"Polo Shirts"
890,"2022-12-05 11:37:00",ORD115875105,3,Tracksuits
891,"2022-12-05 11:37:00",ORD125875105,5,Tracksuits
892,"2022-12-05 11:38:00",ORD135875105,4,"Mini Skirts"
893,"2022-12-05 11:39:00",ORD155875105,3,"Pleated Skirts"
894,"2022-12-05 11:40:00",ORD165875105,2,"Pencil Skirts"
895,"2022-12-05 11:40:00",ORD175875105,1,"Sports Bras"
896,"2022-12-05 11:42:00",ORD185875105,5,Blazers
897,"2022-12-05 11:42:00",ORD195875105,2,Bikinis
898,"2022-12-05 11:43:00",ORD106875105,6,Sweatshirts
899,"2022-12-05 11:44:00",ORD116875105,4,"Shift Dresses"
900,"2022-12-05 11:45:00",ORD126875105,5,Sweatpants
901,"2022-12-05 11:45:00",ORD136875105,7,Dresses
902,"2022-12-05 11:46:00",ORD146875105,3,Trousers
903,"2022-12-05 11:47:00",ORD156875105,7,Chinos
904,"2022-12-05 11:48:00",ORD166875105,7,Sweatshirts
905,"2022-12-05 11:49:00",ORD176875105,3,Swimwear
906,"2022-12-05 11:50:00",ORD186875105,6,Blazers
907,"2022-12-05 11:51:00",ORD196875105,7,"Shift Dresses"
908,"2022-12-05 11:52:00",ORD107875105,5,Nightwear
909,"2022-12-05 11:53:00",ORD117875105,3,Hoodies
910,"2022-12-05 11:54:00",ORD127875105,7,"Wrap Dresses"
911,"2022-12-05 11:55:00",ORD137875105,4,Overalls
912,"2022-12-05 12:03:00",ORD147875105,1,Leggings
913,"2022-12-05 12:05:00",ORD157875105,4,Coats
914,"2022-12-05 12:06:00",ORD167875105,3,"Maxi Dresses"
915,"2022-12-05 12:06:00",ORD177875105,6,Leggings
916,"2022-12-05 12:07:00",ORD187875105,4,Leggings
917,"2022-12-05 12:08:00",ORD197875105,3,"Tank Tops"
918,"2022-12-05 12:09:00",ORD108875105,4,"Bodycon Dresses"
919,"2022-12-05 12:10:00",ORD118875105,1,"Dress Shirts"
920,"2022-12-05 12:10:00",ORD128875105,4,Socks
921,"2022-12-05 12:11:00",ORD138875105,6,Jeans
922,"2022-12-05 12:11:00",ORD148875105,2,"Activewear Tops"
923,"2022-12-05 12:12:00",ORD158875105,3,"Activewear Tops"
924,"2022-12-05 12:12:00",ORD168875105,1,Socks
925,"2022-12-05 12:14:00",ORD19082410,6,Shorts
926,"2022-12-05 12:24:00",ORD188875105,3,Jumpsuits
927,"2022-12-05 12:25:00",ORD198875105,4,Dungarees
928,"2022-12-05 12:25:00",ORD109875105,7,Blazers
929,"2022-12-05 12:30:00",ORD119875105,7,Blouses
930,"2022-12-05 12:30:00",ORD129875105,4,Pullovers
931,"2022-12-05 12:33:00",ORD139875105,3,Undergarments
932,"2022-12-05 12:42:00",ORD149875105,5,"Polo Shirts"
933,"2022-12-05 12:43:00",ORD159875105,7,T-Shirts
934,"2022-12-05 12:44:00",ORD169875105,7,Sweatpants
935,"2022-12-05 12:49:00",ORD179875105,5,Blazers
936,"2022-12-05 12:50:00",ORD189875105,4,Jackets
937,"2022-12-05 12:51:00",ORD199875105,3,Bikinis
938,"2022-12-05 12:57:00",ORD110885105,5,Jackets
939,"2022-12-05 12:58:00",ORD120885105,4,Jackets
940,"2022-12-05 12:58:00",ORD130885105,5,Dresses
941,"2022-12-05 13:38:00",ORD150885105,1,"Tank Tops"
942,"2022-12-05 13:39:00",ORD160885105,5,Vests
943,"2022-12-05 13:40:00",ORD170885105,1,"Activewear Tops"
944,"2022-12-05 13:41:00",ORD180885105,1,T-Shirts
945,"2022-12-05 13:57:00",ORD190885105,1,T-Shirts
946,"2022-12-05 14:03:00",ORD10182410,2,Pajamas
947,"2022-12-05 14:04:00",ORD121885105,1,Socks
948,"2022-12-05 14:10:00",ORD131885105,6,"Capri Pants"
949,"2022-12-05 14:11:00",ORD141885105,6,Jeans
950,"2022-12-05 14:12:00",ORD151885105,1,Sweatshirts
951,"2022-12-05 14:12:00",ORD161885105,1,"Capri Pants"
952,"2022-12-05 14:17:00",ORD11182410,3,"Shift Dresses"
953,"2022-12-05 14:23:00",ORD171885105,7,Tracksuits
954,"2022-12-05 14:24:00",ORD181885105,3,Swimwear
955,"2022-12-05 14:28:00",ORD191885105,6,Parkas
956,"2022-12-05 14:29:00",ORD102885105,5,"Activewear Tops"
957,"2022-12-05 14:40:00",ORD12182410,3,Trousers
958,"2022-12-05 14:43:00",ORD112885105,2,"Crop Tops"
959,"2022-12-05 14:44:00",ORD122885105,2,Sweatpants
960,"2022-12-05 15:17:00",ORD13182410,2,Blouses
961,"2022-12-05 15:23:00",ORD14182410,7,Jumpsuits
962,"2022-12-05 15:26:00",ORD15182410,1,Boardshorts
963,"2022-12-05 15:34:00",ORD16182410,4,Chinos
964,"2022-12-05 15:34:00",ORD17182410,1,T-Shirts
965,"2022-12-05 15:38:00",ORD18182410,6,Robes
966,"2022-12-05 15:51:00",ORD132885105,1,Leggings
967,"2022-12-05 15:52:00",ORD142885105,7,"Activewear Tops"
968,"2022-12-05 15:56:00",ORD152885105,6,Pajamas
969,"2022-12-05 15:59:00",ORD162885105,7,"Maxi Skirts"
970,"2022-12-06 14:12:00",ORD19182410,2,"Polo Shirts"
971,"2022-12-08 12:48:00",ORD124885105,3,Dungarees
972,"2022-12-10 18:43:00",ORD10282410,4,"Shift Dresses"
973,"2022-12-11 09:56:00",ORD166885105,2,Bikinis
974,"2022-12-11 09:58:00",ORD176885105,6,Jeans
975,"2022-12-11 10:50:00",ORD11282410,2,Pullovers
976,"2022-12-11 11:32:00",ORD12282410,2,"Midi Dresses"
977,"2022-12-11 11:35:00",ORD13282410,3,Sweatpants
978,"2022-12-11 11:43:00",ORD15282410,2,"Activewear Tops"
979,"2022-12-11 12:22:00",ORD117885105,4,Boardshorts
980,"2022-12-11 12:26:00",ORD137885105,6,T-Shirts
981,"2022-12-11 12:30:00",ORD167885105,2,Swimwear
982,"2022-12-11 12:31:00",ORD177885105,7,Skirts
983,"2022-12-11 13:38:00",ORD16282410,5,Jumpsuits
984,"2022-12-11 16:31:00",ORD138885105,1,Overalls
985,"2022-12-11 17:42:00",ORD109885105,7,Cardigans
986,"2022-12-11 17:42:00",ORD119885105,3,Bikinis
987,"2022-12-11 17:44:00",ORD129885105,7,Hoodies
988,"2022-12-11 17:44:00",ORD139885105,4,Pullovers
989,"2022-12-11 17:47:00",ORD149885105,4,Leggings
990,"2022-12-11 17:51:00",ORD159885105,4,Nightwear
991,"2022-12-11 17:57:00",ORD169885105,7,"Wrap Dresses"
992,"2022-12-11 17:58:00",ORD179885105,6,Dungarees
993,"2022-12-11 18:00:00",ORD189885105,7,Tracksuits
994,"2022-12-12 12:42:00",ORD130895105,4,Rompers
995,"2022-12-12 12:45:00",ORD140895105,5,Pullovers
996,"2022-12-12 12:48:00",ORD150895105,7,"Midi Dresses"
997,"2022-12-12 12:49:00",ORD160895105,6,Shorts
998,"2022-12-12 12:59:00",ORD170895105,4,"Midi Dresses"
999,"2022-12-13 12:18:00",ORD19282410,5,Sweatshirts
1000,"2022-12-13 12:25:00",ORD10382410,5,Parkas
1001,"2022-12-13 12:26:00",ORD11382410,5,Jumpsuits
1002,"2022-12-13 12:27:00",ORD12382410,2,Dresses
1003,"2022-12-14 16:32:00",ORD190895105,4,Rompers
1004,"2022-12-14 17:22:00",ORD15382410,6,Jackets
1005,"2022-12-14 17:24:00",ORD16382410,3,Jumpsuits
1006,"2022-12-15 10:30:00",ORD101895105,2,"Capri Pants"
1007,"2022-12-15 11:08:00",ORD151895105,4,Overalls
1008,"2022-12-17 09:52:00",ORD171895105,1,"Mini Skirts"
1009,"2022-12-18 10:18:00",ORD18382410,7,Jumpsuits
1010,"2022-12-18 10:36:00",ORD19382410,6,Skirts
1011,"2022-12-18 10:37:00",ORD10482410,4,Leggings
1012,"2022-12-18 10:38:00",ORD11482410,2,T-Shirts
1013,"2022-12-18 10:38:00",ORD12482410,3,Blazers
1014,"2022-12-18 10:40:00",ORD13482410,6,Jumpsuits
1015,"2022-12-18 10:40:00",ORD14482410,4,Trousers
1016,"2022-12-18 10:41:00",ORD15482410,2,"Shift Dresses"
1017,"2022-12-18 10:42:00",ORD16482410,2,Coats
1018,"2022-12-18 10:43:00",ORD17482410,3,Sweatshirts
1019,"2022-12-18 10:44:00",ORD18482410,7,Blouses
1020,"2022-12-18 10:45:00",ORD19482410,6,Boardshorts
1021,"2022-12-18 10:46:00",ORD10582410,5,Overalls
1022,"2022-12-18 10:50:00",ORD11582410,7,"Pencil Skirts"
1023,"2022-12-18 10:51:00",ORD12582410,4,"Sports Bras"
1024,"2022-12-18 10:52:00",ORD13582410,4,"Activewear Tops"
1025,"2022-12-18 11:45:00",ORD14582410,4,Blazers
1026,"2022-12-18 12:00:00",ORD16582410,5,Skirts
1027,"2022-12-18 12:02:00",ORD17582410,3,"Capri Pants"
1028,"2022-12-18 16:02:00",ORD18582410,1,"Pleated Skirts"
1029,"2022-12-20 14:52:00",ORD19582410,7,"Tank Tops"
1030,"2022-12-20 14:53:00",ORD10682410,7,Vests
1031,"2022-12-20 14:53:00",ORD11682410,5,"Capri Pants"
1032,"2022-12-20 15:00:00",ORD12682410,5,T-Shirts
1033,"2022-12-20 15:02:00",ORD13682410,5,Dungarees
1034,"2022-12-20 15:02:00",ORD14682410,1,Blouses
1035,"2022-12-20 15:10:00",ORD15682410,4,"Mini Skirts"
1036,"2022-12-20 15:10:00",ORD16682410,3,"Activewear Tops"
1037,"2022-12-20 15:11:00",ORD17682410,1,Pullovers
1038,"2022-12-22 10:15:00",ORD132895105,2,Dresses
1039,"2022-12-22 10:16:00",ORD142895105,3,Jeans
1040,"2022-12-25 11:46:00",ORD10782410,7,Sweatshirts
1041,"2022-12-25 11:48:00",ORD12782410,2,Overalls
1042,"2022-12-26 10:56:00",ORD16782410,7,Coats
1043,"2022-12-26 10:57:00",ORD17782410,5,T-Shirts
1044,"2022-12-26 14:18:00",ORD18782410,3,"Pleated Skirts"
1045,"2022-12-27 10:56:00",ORD19782410,4,Bikinis
1046,"2022-12-27 10:58:00",ORD10882410,4,"Bodycon Dresses"
1047,"2022-12-27 18:28:00",ORD16882410,5,"Wrap Dresses"
1048,"2022-12-29 10:14:00",ORD175895105,3,Jackets
1049,"2022-12-29 10:15:00",ORD185895105,5,"Capri Pants"
1050,"2022-12-29 10:16:00",ORD195895105,1,"A-Line Skirts"
1051,"2022-12-29 10:16:00",ORD106895105,7,Cardigans
1052,"2022-12-29 10:20:00",ORD116895105,7,Parkas
1053,"2022-12-29 10:46:00",ORD126895105,1,"Pleated Skirts"
1054,"2022-12-29 14:53:00",ORD156895105,3,"Polo Shirts"
1055,"2022-12-29 14:53:00",ORD166895105,2,Robes
1056,"2022-12-30 10:57:00",ORD186895105,6,Dungarees
1057,"2022-12-30 10:58:00",ORD196895105,4,"Midi Dresses"
1058,"2022-12-30 10:58:00",ORD107895105,4,Bikinis
1059,"2022-12-30 10:59:00",ORD117895105,1,Jeans
1060,"2022-12-30 11:00:00",ORD127895105,2,T-Shirts
1061,"2022-12-30 11:01:00",ORD137895105,7,Tracksuits
1062,"2022-12-30 11:02:00",ORD147895105,7,Cardigans
1063,"2022-12-30 11:03:00",ORD157895105,6,"Midi Dresses"
1064,"2022-12-30 11:11:00",ORD167895105,2,Vests
1065,"2022-12-30 11:12:00",ORD177895105,3,Parkas
1066,"2023-01-01 12:01:00",ORD10982410,2,Jackets
1067,"2023-01-01 12:01:00",ORD11982410,7,Blouses
1068,"2023-01-01 13:54:00",ORD13982410,5,Nightwear
1069,"2023-01-02 16:54:00",ORD15982410,5,"Sports Bras"
1070,"2023-01-02 17:31:00",ORD18982410,1,"Cargo Pants"
1071,"2023-01-02 17:32:00",ORD19982410,4,"Midi Dresses"
1072,"2023-01-02 17:32:00",ORD10083410,4,Sweatshirts
1073,"2023-01-02 17:33:00",ORD11083410,4,"Capri Pants"
1074,"2023-01-02 17:33:00",ORD12083410,5,Hoodies
1075,"2023-01-02 17:34:00",ORD13083410,5,"Crop Tops"
1076,"2023-01-02 17:35:00",ORD14083410,1,Sweatpants
1077,"2023-01-02 17:35:00",ORD15083410,5,"Sports Bras"
1078,"2023-01-02 17:35:00",ORD16083410,2,Sweatpants
1079,"2023-01-02 17:35:00",ORD17083410,4,"Mini Skirts"
1080,"2023-01-02 17:36:00",ORD18083410,6,Skirts
1081,"2023-01-02 17:37:00",ORD19083410,2,T-Shirts
1082,"2023-01-03 11:00:00",ORD11183410,4,Hoodies
1083,"2023-01-03 11:14:00",ORD12183410,2,"Pencil Skirts"
1084,"2023-01-03 11:40:00",ORD13183410,1,Sweatpants
1085,"2023-01-03 14:23:00",ORD17183410,4,Tracksuits
1086,"2023-01-03 15:37:00",ORD18183410,5,Pullovers
1087,"2023-01-03 15:38:00",ORD19183410,6,"Midi Dresses"
1088,"2023-01-03 18:30:00",ORD10283410,3,Robes
1089,"2023-01-04 10:44:00",ORD11283410,2,Jeans
1090,"2023-01-04 13:53:00",ORD15283410,4,Sweatshirts
1091,"2023-01-04 14:03:00",ORD16283410,5,"Midi Dresses"
1092,"2023-01-04 14:06:00",ORD17283410,3,"Tank Tops"
1093,"2023-01-05 10:48:00",ORD19283410,3,Blazers
1094,"2023-01-05 10:50:00",ORD10383410,7,Overalls
1095,"2023-01-05 10:52:00",ORD11383410,6,Skirts
1096,"2023-01-05 15:11:00",ORD160806105,6,Tracksuits
1097,"2023-01-05 15:15:00",ORD180806105,2,Leggings
1098,"2023-01-05 15:16:00",ORD190806105,3,Skirts
1099,"2023-01-05 15:20:00",ORD121806105,2,"Capri Pants"
1100,"2023-01-06 14:00:00",ORD122806105,5,Coats
1101,"2023-01-07 11:40:00",ORD132806105,6,Nightwear
1102,"2023-01-07 11:41:00",ORD142806105,5,Vests
1103,"2023-01-07 11:41:00",ORD152806105,7,"Shift Dresses"
1104,"2023-01-07 11:50:00",ORD162806105,5,Rompers
1105,"2023-01-07 12:49:00",ORD172806105,6,Jumpsuits
1106,"2023-01-07 12:50:00",ORD182806105,2,Blouses
1107,"2023-01-07 12:54:00",ORD192806105,4,Jumpsuits
1108,"2023-01-07 12:57:00",ORD103806105,1,Parkas
1109,"2023-01-07 13:48:00",ORD143806105,7,Bikinis
1110,"2023-01-07 15:17:00",ORD173806105,3,Socks
1111,"2023-01-07 15:26:00",ORD124806105,7,Coats
1112,"2023-01-09 11:34:00",ORD184806105,6,"Cargo Pants"
1113,"2023-01-09 11:35:00",ORD194806105,2,Bikinis
1114,"2023-01-10 10:54:00",ORD14483410,2,Shorts
1115,"2023-01-10 11:18:00",ORD16483410,2,Pullovers
1116,"2023-01-11 15:30:00",ORD175806105,4,"Pencil Skirts"
1117,"2023-01-11 15:34:00",ORD126806105,3,Swimwear
1118,"2023-01-11 15:34:00",ORD136806105,2,"Dress Shirts"
1119,"2023-01-11 15:36:00",ORD166806105,4,"Polo Shirts"
1120,"2023-01-11 15:36:00",ORD176806105,4,Undergarments
1121,"2023-01-13 10:02:00",ORD196806105,2,Sweatpants
1122,"2023-01-13 10:35:00",ORD117806105,6,"Mini Skirts"
1123,"2023-01-13 12:38:00",ORD147806105,7,Jeans
1124,"2023-01-13 12:57:00",ORD157806105,2,"Dress Shirts"
1125,"2023-01-14 11:58:00",ORD177806105,1,"Crop Tops"
1126,"2023-01-14 12:10:00",ORD187806105,5,"A-Line Skirts"
1127,"2023-01-14 12:53:00",ORD18483410,5,Sweatpants
1128,"2023-01-15 10:10:00",ORD19483410,2,Nightwear
1129,"2023-01-15 10:11:00",ORD10583410,3,T-Shirts
1130,"2023-01-15 10:12:00",ORD11583410,3,Cardigans
1131,"2023-01-15 10:13:00",ORD12583410,3,Trousers
1132,"2023-01-15 10:17:00",ORD108806105,1,"Wrap Dresses"
1133,"2023-01-15 10:19:00",ORD13583410,5,"Maxi Skirts"
1134,"2023-01-15 10:19:00",ORD118806105,6,Cardigans
1135,"2023-01-15 10:21:00",ORD14583410,2,Parkas
1136,"2023-01-16 16:21:00",ORD15583410,5,Cardigans
1137,"2023-01-16 16:29:00",ORD16583410,6,"Bodycon Dresses"
1138,"2023-01-16 16:31:00",ORD17583410,1,Pajamas
1139,"2023-01-16 16:33:00",ORD18583410,3,"Cargo Pants"
1140,"2023-01-18 11:30:00",ORD19583410,3,Trousers
1141,"2023-01-18 14:26:00",ORD178806105,5,Vests
1142,"2023-01-18 14:26:00",ORD188806105,3,Jumpsuits
1143,"2023-01-18 14:27:00",ORD198806105,2,Shorts
1144,"2023-01-18 16:42:00",ORD119806105,4,Socks
1145,"2023-01-18 16:48:00",ORD139806105,5,"Wrap Dresses"
1146,"2023-01-18 16:52:00",ORD159806105,1,Vests
1147,"2023-01-18 16:54:00",ORD169806105,5,"Capri Pants"
1148,"2023-01-18 17:00:00",ORD199806105,7,"Polo Shirts"
1149,"2023-01-18 17:02:00",ORD100816105,6,Bikinis
1150,"2023-01-18 17:10:00",ORD140816105,1,"Maxi Dresses"
1151,"2023-01-18 17:13:00",ORD160816105,4,Tracksuits
1152,"2023-01-18 17:14:00",ORD170816105,2,Socks
1153,"2023-01-18 17:19:00",ORD190816105,3,Bikinis
1154,"2023-01-18 17:25:00",ORD111816105,2,Swimwear
1155,"2023-01-18 17:26:00",ORD121816105,2,Chinos
1156,"2023-01-18 17:31:00",ORD151816105,4,"Tank Tops"
1157,"2023-01-18 17:33:00",ORD161816105,1,Swimwear
1158,"2023-01-18 17:35:00",ORD171816105,4,Jackets
1159,"2023-01-18 17:37:00",ORD181816105,7,Rompers
1160,"2023-01-18 17:38:00",ORD191816105,6,Sweatshirts
1161,"2023-01-18 17:40:00",ORD102816105,6,"Sports Bras"
1162,"2023-01-18 17:42:00",ORD112816105,1,Sweatshirts
1163,"2023-01-18 17:44:00",ORD122816105,1,Chinos
1164,"2023-01-18 17:45:00",ORD132816105,5,Jumpsuits
1165,"2023-01-18 17:47:00",ORD152816105,4,Pullovers
1166,"2023-01-20 11:21:00",ORD162816105,2,"Polo Shirts"
1167,"2023-01-20 16:50:00",ORD172816105,7,"Crop Tops"
1168,"2023-01-20 16:51:00",ORD182816105,7,Trousers
1169,"2023-01-20 17:00:00",ORD113816105,1,Shorts
1170,"2023-01-20 17:01:00",ORD123816105,6,Boardshorts
1171,"2023-01-20 17:02:00",ORD143816105,1,Trousers
1172,"2023-01-20 17:16:00",ORD163816105,6,"Dress Shirts"
1173,"2023-01-20 18:11:00",ORD105816105,2,Trousers
1174,"2023-01-20 18:14:00",ORD145816105,3,Dungarees
1175,"2023-01-21 10:00:00",ORD175816105,7,Chinos
1176,"2023-01-21 10:07:00",ORD146816105,6,"Activewear Tops"
1177,"2023-01-21 10:08:00",ORD156816105,4,Shorts
1178,"2023-01-21 10:09:00",ORD166816105,7,Pajamas
1179,"2023-01-21 10:09:00",ORD176816105,1,Dungarees
1180,"2023-01-21 10:10:00",ORD186816105,3,Chinos
1181,"2023-01-21 10:11:00",ORD196816105,4,Trousers
1182,"2023-01-21 11:02:00",ORD147816105,3,Robes
1183,"2023-01-21 11:02:00",ORD157816105,5,"Pencil Skirts"
1184,"2023-01-22 12:37:00",ORD10683410,6,"Crop Tops"
1185,"2023-01-22 15:06:00",ORD15683410,1,"Maxi Skirts"
1186,"2023-01-22 15:07:00",ORD16683410,3,"Bodycon Dresses"
1187,"2023-01-22 16:44:00",ORD17683410,1,"Mini Skirts"
1188,"2023-01-23 14:33:00",ORD197816105,1,"Midi Dresses"
1189,"2023-01-23 14:33:00",ORD108816105,1,Chinos
1190,"2023-01-24 10:55:00",ORD11783410,7,Chinos
1191,"2023-01-24 11:09:00",ORD12783410,6,"Wrap Dresses"
1192,"2023-01-24 12:28:00",ORD13783410,6,Robes
1193,"2023-01-24 12:32:00",ORD14783410,5,"Sports Bras"
1194,"2023-01-24 12:44:00",ORD15783410,3,Coats
1195,"2023-01-24 13:41:00",ORD16783410,3,"Bodycon Dresses"
1196,"2023-01-24 13:49:00",ORD18783410,1,Trousers
1197,"2023-01-24 13:53:00",ORD10883410,7,"Wrap Dresses"
1198,"2023-01-24 14:15:00",ORD11883410,4,Nightwear
1199,"2023-01-24 14:53:00",ORD12883410,3,"Maxi Dresses"
1200,"2023-01-24 14:54:00",ORD13883410,6,Dresses
1201,"2023-01-24 15:44:00",ORD14883410,5,Pajamas
1202,"2023-01-24 15:45:00",ORD15883410,7,Hoodies
1203,"2023-01-24 15:46:00",ORD16883410,5,"Sports Bras"
1204,"2023-01-24 15:48:00",ORD18883410,5,"Bodycon Dresses"
1205,"2023-01-24 15:49:00",ORD19883410,4,Bikinis
1206,"2023-01-24 15:50:00",ORD10983410,4,"Maxi Dresses"
1207,"2023-01-24 15:50:00",ORD12983410,3,Boardshorts
1208,"2023-01-24 15:51:00",ORD11983410,4,Leggings
1209,"2023-01-24 17:11:00",ORD13983410,5,"Pleated Skirts"
1210,"2023-01-24 17:12:00",ORD14983410,6,Overalls
1211,"2023-01-25 09:53:00",ORD12084410,6,T-Shirts
1212,"2023-01-25 10:02:00",ORD16084410,4,"Crop Tops"
1213,"2023-01-25 10:56:00",ORD15184410,2,Nightwear
1214,"2023-01-25 17:06:00",ORD17184410,2,Jumpsuits
1215,"2023-01-26 17:10:00",ORD128816105,4,Robes
1216,"2023-01-26 17:10:00",ORD138816105,1,"Pencil Skirts"
1217,"2023-01-26 17:11:00",ORD148816105,4,"Cargo Pants"
1218,"2023-01-26 17:11:00",ORD158816105,6,T-Shirts
1219,"2023-01-27 14:49:00",ORD168816105,4,"Mini Skirts"
1220,"2023-01-27 14:49:00",ORD178816105,7,Overalls
1221,"2023-01-27 15:06:00",ORD188816105,2,"Pleated Skirts"
1222,"2023-01-27 15:06:00",ORD198816105,1,"Midi Dresses"
1223,"2023-01-29 17:45:00",ORD149816105,5,Sweatshirts
1224,"2023-01-30 10:08:00",ORD18184410,6,"Bodycon Dresses"
1225,"2023-01-30 10:54:00",ORD10284410,1,"Bodycon Dresses"
1226,"2023-01-30 11:03:00",ORD15284410,3,Nightwear
1227,"2023-01-30 11:04:00",ORD16284410,5,Shorts
1228,"2023-01-30 11:09:00",ORD19284410,7,Undergarments
1229,"2023-01-30 11:09:00",ORD10384410,1,Parkas
1230,"2023-01-30 11:11:00",ORD12384410,3,Hoodies
1231,"2023-01-30 11:12:00",ORD13384410,6,Jeans
1232,"2023-02-01 10:02:00",ORD15484410,3,"Tank Tops"
1233,"2023-02-02 11:20:00",ORD110826105,3,Blouses
1234,"2023-02-02 11:21:00",ORD120826105,1,Pullovers
1235,"2023-02-02 11:23:00",ORD130826105,3,"Mini Skirts"
1236,"2023-02-02 11:23:00",ORD140826105,5,"Polo Shirts"
1237,"2023-02-02 11:24:00",ORD150826105,1,Sweatpants
1238,"2023-02-02 14:19:00",ORD11584410,6,Undergarments
1239,"2023-02-02 15:51:00",ORD15584410,1,Sweatpants
1240,"2023-02-02 17:23:00",ORD17584410,7,"Crop Tops"
1241,"2023-02-02 17:25:00",ORD18584410,1,Nightwear
1242,"2023-02-04 12:19:00",ORD13684410,7,Nightwear
1243,"2023-02-04 12:20:00",ORD14684410,3,"Shift Dresses"
1244,"2023-02-04 12:26:00",ORD18684410,4,Sweatpants
1245,"2023-02-04 12:30:00",ORD12784410,7,Coats
1246,"2023-02-04 12:35:00",ORD15784410,4,Sweatpants
1247,"2023-02-04 14:19:00",ORD18784410,5,Shorts
1248,"2023-02-04 14:21:00",ORD10884410,4,Rompers
1249,"2023-02-04 14:24:00",ORD12884410,7,"Pleated Skirts"
1250,"2023-02-04 14:24:00",ORD13884410,4,T-Shirts
1251,"2023-02-04 14:26:00",ORD15884410,7,Boardshorts
1252,"2023-02-04 14:30:00",ORD19884410,7,Nightwear
1253,"2023-02-04 14:41:00",ORD19984410,3,"Shift Dresses"
1254,"2023-02-06 13:54:00",ORD141826105,7,Rompers
1255,"2023-02-06 13:55:00",ORD151826105,3,Nightwear
1256,"2023-02-06 13:55:00",ORD161826105,7,"Pleated Skirts"
1257,"2023-02-06 13:57:00",ORD171826105,2,"Dress Shirts"
1258,"2023-02-06 13:58:00",ORD181826105,3,"Pencil Skirts"
1259,"2023-02-06 13:58:00",ORD191826105,4,"Polo Shirts"
1260,"2023-02-06 14:01:00",ORD102826105,7,Sweatshirts
1261,"2023-02-06 14:01:00",ORD112826105,2,Jeans
1262,"2023-02-06 14:02:00",ORD122826105,1,"Maxi Skirts"
1263,"2023-02-06 14:03:00",ORD132826105,2,"Sports Bras"
1264,"2023-02-06 14:07:00",ORD142826105,1,"Cargo Pants"
1265,"2023-02-07 12:23:00",ORD172826105,2,Pajamas
1266,"2023-02-08 11:33:00",ORD17185410,7,"Sports Bras"
1267,"2023-02-08 14:23:00",ORD11285410,3,"Wrap Dresses"
1268,"2023-02-09 10:07:00",ORD12285410,5,Overalls
1269,"2023-02-09 10:08:00",ORD13285410,7,Robes
1270,"2023-02-09 10:11:00",ORD15285410,5,Nightwear
1271,"2023-02-09 10:13:00",ORD16285410,5,Dungarees
1272,"2023-02-09 16:46:00",ORD17285410,5,Jackets
1273,"2023-02-10 10:05:00",ORD133826105,4,"Cargo Pants"
1274,"2023-02-11 14:06:00",ORD143826105,7,"Tank Tops"
1275,"2023-02-11 14:07:00",ORD153826105,6,Sweatshirts
1276,"2023-02-12 16:57:00",ORD193826105,1,Coats
1277,"2023-02-12 16:57:00",ORD104826105,3,Robes
1278,"2023-02-12 17:00:00",ORD114826105,5,Rompers
1279,"2023-02-12 17:01:00",ORD124826105,7,Rompers
1280,"2023-02-12 17:01:00",ORD134826105,7,"Shift Dresses"
1281,"2023-02-13 11:17:00",ORD174826105,4,Boardshorts
1282,"2023-02-13 15:57:00",ORD184826105,6,"Pencil Skirts"
1283,"2023-02-13 15:57:00",ORD194826105,3,"Pleated Skirts"
1284,"2023-02-13 16:09:00",ORD105826105,4,Sweatpants
1285,"2023-02-13 16:19:00",ORD115826105,1,"Sports Bras"
1286,"2023-02-13 16:21:00",ORD125826105,1,Shorts
1287,"2023-02-13 16:22:00",ORD135826105,1,Coats
1288,"2023-02-13 16:22:00",ORD145826105,7,"Midi Dresses"
1289,"2023-02-13 16:24:00",ORD155826105,5,"Capri Pants"
1290,"2023-02-13 16:24:00",ORD165826105,2,"Cargo Pants"
1291,"2023-02-13 16:25:00",ORD175826105,2,"Maxi Dresses"
1292,"2023-02-13 16:26:00",ORD185826105,6,Dungarees
1293,"2023-02-13 16:34:00",ORD195826105,4,Dungarees
1294,"2023-02-13 16:36:00",ORD106826105,5,Dungarees
1295,"2023-02-13 16:37:00",ORD116826105,5,"Activewear Tops"
1296,"2023-02-13 16:38:00",ORD126826105,6,Parkas
1297,"2023-02-13 16:40:00",ORD136826105,2,"Capri Pants"
1298,"2023-02-13 16:41:00",ORD146826105,5,"Bodycon Dresses"
1299,"2023-02-13 16:56:00",ORD156826105,2,Socks
1300,"2023-02-13 17:00:00",ORD166826105,1,"Crop Tops"
1301,"2023-02-13 17:00:00",ORD176826105,4,Overalls
1302,"2023-02-13 17:01:00",ORD186826105,3,Coats
1303,"2023-02-13 17:02:00",ORD196826105,5,"Polo Shirts"
1304,"2023-02-13 17:09:00",ORD107826105,7,"Maxi Skirts"
1305,"2023-02-13 17:10:00",ORD117826105,4,Dungarees
1306,"2023-02-13 17:10:00",ORD127826105,4,"Midi Dresses"
1307,"2023-02-13 17:16:00",ORD137826105,4,Swimwear
1308,"2023-02-13 17:16:00",ORD147826105,2,Coats
1309,"2023-02-13 17:18:00",ORD157826105,2,Overalls
